RowId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,HeartRate,Cadence,Watts,Speed
391,2020/2/12 9:54,51.465029,-0.248188,,13.4,150,74,143,
392,2020/2/12 9:54,51.465023,-0.24829,,13.4,150,74,91,
393,2020/2/12 9:54,51.465008,-0.248388,,13.2,150,76,91,
394,2020/2/12 9:54,51.464963,-0.248465,,13,150,79,157,
395,2020/2/12 9:54,51.464904,-0.248508,,13,150,79,272,
396,2020/2/12 9:54,51.464835,-0.24854,,13.2,150,75,353,
397,2020/2/12 9:54,51.464772,-0.248571,,13.4,147,74,467,
398,2020/2/12 9:54,51.464708,-0.248603,,13.8,141,78,423,
399,2020/2/12 9:54,51.464646,-0.248637,,14.4,140,82,465,
400,2020/2/12 9:54,51.464585,-0.248673,,14.6,140,81,300,
401,2020/2/12 9:54,51.464524,-0.248706,,15,138,80,267,
402,2020/2/12 9:54,51.464466,-0.248738,,15.2,138,78,288,
403,2020/2/12 9:54,51.464409,-0.248777,,15.2,138,79,305,
404,2020/2/12 9:54,51.46435,-0.248814,,15.4,138,79,250,
405,2020/2/12 9:54,51.464292,-0.248854,,15.6,138,80,250,
406,2020/2/12 9:54,51.464231,-0.248892,,15.8,138,81,327,
407,2020/2/12 9:54,51.46417,-0.248926,,16,138,84,241,
408,2020/2/12 9:54,51.464109,-0.248958,,16.2,138,84,316,
409,2020/2/12 9:54,51.46405,-0.248992,,16.4,138,83,316,
410,2020/2/12 9:54,51.463989,-0.249027,,16.8,138,84,294,
411,2020/2/12 9:54,51.46393,-0.249062,,16.8,138,83,324,
412,2020/2/12 9:54,51.463871,-0.249098,,16.8,138,82,311,
413,2020/2/12 9:54,51.463809,-0.249133,,16.8,138,85,258,
414,2020/2/12 9:54,51.463751,-0.249168,,17,139,85,261,
415,2020/2/12 9:54,51.463692,-0.249209,,17.2,147,85,232,
416,2020/2/12 9:54,51.463633,-0.249249,,17.2,147,84,264,
417,2020/2/12 9:54,51.463574,-0.249284,,17.4,147,84,280,
418,2020/2/12 9:54,51.463514,-0.249322,,17.6,147,84,255,
419,2020/2/12 9:54,51.463456,-0.24936,,18,157,82,332,
420,2020/2/12 9:54,51.463398,-0.249398,,18,157,82,332,
421,2020/2/12 9:54,51.463339,-0.249437,,18,157,81,295,
422,2020/2/12 9:54,51.463281,-0.249472,,18.2,156,81,267,
423,2020/2/12 9:54,51.463223,-0.249506,,18.4,154,82,267,
424,2020/2/12 9:54,51.463165,-0.249541,,18.6,154,82,221,
425,2020/2/12 9:54,51.463102,-0.249576,,18.6,154,82,247,
426,2020/2/12 9:54,51.463041,-0.249616,,18.8,155,85,241,
427,2020/2/12 9:54,51.462982,-0.249655,,18.8,154,86,180,
428,2020/2/12 9:54,51.46292,-0.249693,,19,153,85,206,
429,2020/2/12 9:54,51.462858,-0.249732,,19,152,85,226,
430,2020/2/12 9:54,51.462797,-0.249774,,19.2,152,88,222,
431,2020/2/12 9:54,51.462736,-0.249817,,19.2,152,89,171,
432,2020/2/12 9:54,51.462676,-0.249858,,19.2,152,89,222,
433,2020/2/12 9:54,51.462615,-0.249894,,19.2,158,91,168,
434,2020/2/12 9:54,51.462553,-0.249934,,19.2,158,89,114,
435,2020/2/12 9:54,51.462491,-0.249974,,19.2,158,81,249,
436,2020/2/12 9:54,51.462428,-0.250015,,19.4,158,82,269,
437,2020/2/12 9:54,51.462361,-0.25006,,19.4,157,83,243,
438,2020/2/12 9:54,51.462295,-0.250101,,19.6,157,86,173,
439,2020/2/12 9:54,51.46223,-0.250144,,19.8,166,86,192,
440,2020/2/12 9:54,51.462166,-0.250186,,20,166,87,151,
441,2020/2/12 9:54,51.462105,-0.250228,,20,166,85,128,
442,2020/2/12 9:54,51.46204,-0.250269,,20.2,166,85,125,
443,2020/2/12 9:54,51.461975,-0.250312,,20.2,166,85,128,
444,2020/2/12 9:54,51.461912,-0.250362,,20,177,81,454,
445,2020/2/12 9:55,51.461847,-0.250407,,20,177,88,385,
446,2020/2/12 9:55,51.46178,-0.250451,,20.4,177,91,358,
447,2020/2/12 9:55,51.461713,-0.250495,,20.8,184,92,275,
448,2020/2/12 9:55,51.461648,-0.250536,,20.6,184,89,256,
449,2020/2/12 9:55,51.46158,-0.250572,,20.4,185,90,225,
450,2020/2/12 9:55,51.461513,-0.250614,,20.4,185,89,184,
451,2020/2/12 9:55,51.461444,-0.250657,,20.4,185,88,183,
452,2020/2/12 9:55,51.461376,-0.250701,,20.4,188,88,177,
453,2020/2/12 9:55,51.461309,-0.250747,,20.2,189,88,177,
454,2020/2/12 9:55,51.461244,-0.250789,,20.4,187,88,186,
455,2020/2/12 9:55,51.461179,-0.250832,,20.4,187,87,194,
456,2020/2/12 9:55,51.461114,-0.250877,,20.4,187,88,193,
457,2020/2/12 9:55,51.461048,-0.25092,,20.4,187,89,184,
458,2020/2/12 9:55,51.460982,-0.250963,,20.6,187,89,155,
459,2020/2/12 9:55,51.460915,-0.251007,,20.6,187,89,185,
460,2020/2/12 9:55,51.460846,-0.251052,,20.6,187,91,159,
461,2020/2/12 9:55,51.460777,-0.251097,,20.8,184,90,176,
462,2020/2/12 9:55,51.460708,-0.251138,,20.8,184,91,194,
463,2020/2/12 9:55,51.460638,-0.251183,,20.4,181,91,156,
464,2020/2/12 9:55,51.460569,-0.25123,,20.4,181,91,186,
465,2020/2/12 9:55,51.4605,-0.251275,,20.2,181,93,126,
466,2020/2/12 9:55,51.460431,-0.251317,,20.8,181,92,173,
467,2020/2/12 9:55,51.460359,-0.251362,,20.6,181,92,169,
468,2020/2/12 9:55,51.460289,-0.251407,,20.6,181,93,169,
469,2020/2/12 9:55,51.46022,-0.251452,,20.4,181,93,158,
470,2020/2/12 9:55,51.460149,-0.251495,,20.4,181,92,141,
471,2020/2/12 9:55,51.460081,-0.251536,,20.4,181,92,131,
472,2020/2/12 9:55,51.460012,-0.251581,,20.4,181,93,164,
473,2020/2/12 9:55,51.459943,-0.251629,,20.4,186,91,162,
474,2020/2/12 9:55,51.459874,-0.251677,,20.2,184,81,86,
475,2020/2/12 9:55,51.459806,-0.251724,,20.2,182,61,222,
476,2020/2/12 9:55,51.459738,-0.251768,,20,189,71,161,
477,2020/2/12 9:55,51.459667,-0.251814,,20.2,189,69,236,
478,2020/2/12 9:55,51.459595,-0.251857,,20.2,183,70,220,
479,2020/2/12 9:55,51.459522,-0.251902,,20.4,178,71,221,
480,2020/2/12 9:55,51.459447,-0.251948,,20.6,178,72,200,
481,2020/2/12 9:55,51.459372,-0.251997,,20.6,178,72,185,
482,2020/2/12 9:55,51.459298,-0.252051,,20.6,178,72,196,
483,2020/2/12 9:55,51.459224,-0.252102,,20.4,178,73,199,
484,2020/2/12 9:55,51.45915,-0.25215,,20.4,178,73,206,
485,2020/2/12 9:55,51.459076,-0.252196,,20.4,178,72,195,
486,2020/2/12 9:55,51.459003,-0.252241,,20.4,178,72,206,
487,2020/2/12 9:55,51.458931,-0.252286,,20.8,190,73,206,
488,2020/2/12 9:55,51.458859,-0.252333,,20.8,197,72,203,
489,2020/2/12 9:55,51.458786,-0.25238,,21.2,197,71,222,
490,2020/2/12 9:55,51.458715,-0.252427,,20.6,197,71,201,
491,2020/2/12 9:55,51.458645,-0.252474,,21,197,71,201,
492,2020/2/12 9:55,51.458572,-0.25252,,20.6,197,71,201,
493,2020/2/12 9:55,51.458497,-0.252567,,20.8,197,81,165,
494,2020/2/12 9:55,51.458424,-0.252612,,20.6,197,79,254,
495,2020/2/12 9:55,51.458352,-0.252656,,20.6,197,79,204,
496,2020/2/12 9:55,51.45828,-0.252699,,20.6,197,79,180,
497,2020/2/12 9:55,51.458209,-0.252739,,20.6,197,80,160,
498,2020/2/12 9:55,51.458138,-0.252784,,20.6,197,79,170,
499,2020/2/12 9:55,51.458067,-0.252829,,20.6,197,78,202,
500,2020/2/12 9:55,51.457997,-0.252869,,20.8,197,78,178,
501,2020/2/12 9:55,51.45793,-0.252913,,20.8,197,78,161,
502,2020/2/12 9:55,51.457859,-0.252961,,21,197,79,206,
503,2020/2/12 9:55,51.457789,-0.253009,,21,199,78,180,
504,2020/2/12 9:55,51.457717,-0.253054,,21,199,78,183,
505,2020/2/12 9:56,51.457644,-0.2531,,21,192,78,173,
506,2020/2/12 9:56,51.457573,-0.253141,,20.8,185,79,181,
507,2020/2/12 9:56,51.457504,-0.253187,,21,185,78,176,
508,2020/2/12 9:56,51.457435,-0.253234,,21,185,79,171,
509,2020/2/12 9:56,51.457364,-0.253277,,21.2,185,79,173,
510,2020/2/12 9:56,51.457294,-0.253321,,21,174,76,168,
511,2020/2/12 9:56,51.457224,-0.253366,,21.6,174,78,170,
512,2020/2/12 9:56,51.457155,-0.253412,,21.6,174,77,194,
513,2020/2/12 9:56,51.457086,-0.253462,,21.6,174,76,202,
514,2020/2/12 9:56,51.457016,-0.253508,,21.4,174,76,188,
515,2020/2/12 9:56,51.456948,-0.253556,,21.6,174,76,168,
516,2020/2/12 9:56,51.45688,-0.253602,,21.8,174,76,195,
517,2020/2/12 9:56,51.456811,-0.253643,,21.8,169,76,182,
518,2020/2/12 9:56,51.456744,-0.253685,,21.8,169,77,175,
519,2020/2/12 9:56,51.456678,-0.253725,,22,166,76,188,
520,2020/2/12 9:56,51.456612,-0.253769,,22,166,77,175,
521,2020/2/12 9:56,51.456543,-0.253816,,21.8,166,77,164,
522,2020/2/12 9:56,51.456473,-0.253864,,21.4,166,77,164,
523,2020/2/12 9:56,51.456404,-0.253908,,21.6,162,78,185,
524,2020/2/12 9:56,51.456335,-0.253954,,21.6,162,78,186,
525,2020/2/12 9:56,51.456264,-0.253998,,21.6,162,80,140,
526,2020/2/12 9:56,51.456194,-0.254043,,21.4,159,79,144,
527,2020/2/12 9:56,51.456124,-0.254088,,21.2,159,79,151,
528,2020/2/12 9:56,51.456053,-0.254133,,21.2,159,79,139,
529,2020/2/12 9:56,51.45598,-0.254177,,21,163,80,137,
530,2020/2/12 9:56,51.455911,-0.254224,,21,163,80,126,
531,2020/2/12 9:56,51.45584,-0.254271,,21.2,163,79,128,
532,2020/2/12 9:56,51.455768,-0.254316,,21.2,163,80,121,
533,2020/2/12 9:56,51.455697,-0.254364,,21.2,163,80,132,
534,2020/2/12 9:56,51.455625,-0.254407,,21,159,81,131,
535,2020/2/12 9:56,51.455553,-0.25445,,20.8,159,80,133,
536,2020/2/12 9:56,51.455483,-0.254497,,20.8,159,81,103,
537,2020/2/12 9:56,51.455412,-0.254543,,20.6,159,80,82,
538,2020/2/12 9:56,51.455343,-0.254588,,20.6,159,41,81,
539,2020/2/12 9:56,51.455276,-0.254632,,20.4,159,78,115,
540,2020/2/12 9:56,51.455208,-0.254675,,20.2,158,78,0,
541,2020/2/12 9:56,51.455141,-0.254717,,20,154,78,0,
542,2020/2/12 9:56,51.455074,-0.254764,,20,150,0,0,
543,2020/2/12 9:56,51.455007,-0.254812,,19.6,150,0,0,
544,2020/2/12 9:56,51.454936,-0.254857,,19.2,162,75,13,
545,2020/2/12 9:56,51.45486,-0.254905,,19,162,80,82,
546,2020/2/12 9:56,51.454784,-0.254953,,18.6,162,84,89,
547,2020/2/12 9:56,51.454705,-0.255001,,18.4,166,87,77,
548,2020/2/12 9:56,51.454625,-0.255049,,17.8,166,87,79,
549,2020/2/12 9:56,51.454548,-0.255094,,17.4,166,87,0,
550,2020/2/12 9:56,51.454473,-0.255137,,16.8,166,0,0,
551,2020/2/12 9:56,51.454401,-0.255188,,16.4,162,0,0,
552,2020/2/12 9:56,51.454338,-0.255241,,15.8,166,0,0,
553,2020/2/12 9:56,51.454279,-0.255292,,15.6,166,0,0,
554,2020/2/12 9:56,51.454228,-0.255361,,15.2,170,0,0,
555,2020/2/12 9:56,51.454192,-0.255454,,15.2,170,0,0,
556,2020/2/12 9:56,51.454172,-0.255563,,15,170,19,0,
557,2020/2/12 9:56,51.454154,-0.255666,,14.8,170,66,115,
558,2020/2/12 9:56,51.454139,-0.255772,,15.2,170,67,141,
559,2020/2/12 9:56,51.454125,-0.255878,,15.2,170,67,161,
560,2020/2/12 9:56,51.454116,-0.255991,,15,170,68,161,
561,2020/2/12 9:56,51.454104,-0.256095,,14.8,165,69,170,
562,2020/2/12 9:56,51.454091,-0.256199,,14.8,165,70,124,
563,2020/2/12 9:56,51.454079,-0.256301,,14.8,158,69,105,
564,2020/2/12 9:56,51.454069,-0.256405,,15,154,69,80,
565,2020/2/12 9:57,51.454059,-0.256509,,15.2,154,68,97,
566,2020/2/12 9:57,51.454048,-0.256611,,15.4,154,68,86,
567,2020/2/12 9:57,51.454038,-0.256711,,15,154,67,66,
568,2020/2/12 9:57,51.454028,-0.256811,,14.8,154,67,0,
569,2020/2/12 9:57,51.45402,-0.256906,,14.6,154,67,0,
570,2020/2/12 9:57,51.454005,-0.257,,14.4,154,0,0,
571,2020/2/12 9:57,51.453985,-0.257079,,14.4,160,0,0,
572,2020/2/12 9:57,51.453954,-0.257141,,14.2,165,0,0,
573,2020/2/12 9:57,51.453912,-0.257187,,13.8,165,0,0,
574,2020/2/12 9:57,51.453866,-0.257218,,13.2,169,0,0,
575,2020/2/12 9:57,51.453814,-0.257249,,12.8,171,26,0,
576,2020/2/12 9:57,51.453762,-0.257284,,12.2,171,50,170,
577,2020/2/12 9:57,51.45371,-0.257333,,12.2,171,50,201,
578,2020/2/12 9:57,51.453673,-0.257415,,11.8,171,60,201,
579,2020/2/12 9:57,51.453644,-0.257514,,12,169,60,220,
580,2020/2/12 9:57,51.453611,-0.25761,,12.4,169,67,220,
581,2020/2/12 9:57,51.453582,-0.257713,,12.6,169,70,280,
582,2020/2/12 9:57,51.453552,-0.257818,,12.4,169,73,246,
583,2020/2/12 9:57,51.45352,-0.257919,,12,167,72,226,
584,2020/2/12 9:57,51.453487,-0.258017,,12.4,167,85,130,
585,2020/2/12 9:57,51.453453,-0.258114,,12.6,163,80,236,
586,2020/2/12 9:57,51.453417,-0.258215,,12.2,163,82,257,
587,2020/2/12 9:57,51.45338,-0.258316,,11.6,163,84,224,
588,2020/2/12 9:57,51.453344,-0.258419,,10.8,153,82,255,
589,2020/2/12 9:57,51.453306,-0.25852,,11.2,150,85,212,
590,2020/2/12 9:57,51.453268,-0.258621,,11.2,150,85,200,
591,2020/2/12 9:57,51.453235,-0.258722,,11.2,150,84,216,
592,2020/2/12 9:57,51.4532,-0.258824,,11.2,150,85,205,
593,2020/2/12 9:57,51.453165,-0.258929,,11.2,146,83,190,
594,2020/2/12 9:57,51.453134,-0.259031,,11.4,146,85,215,
595,2020/2/12 9:57,51.453103,-0.259134,,11.4,146,82,243,
596,2020/2/12 9:57,51.453072,-0.259232,,11.4,146,82,242,
597,2020/2/12 9:57,51.453044,-0.259332,,11.4,146,80,197,
598,2020/2/12 9:57,51.453019,-0.259435,,11.6,146,81,180,
599,2020/2/12 9:57,51.452993,-0.25954,,11.6,146,82,204,
600,2020/2/12 9:57,51.452968,-0.25965,,11.4,146,82,236,
601,2020/2/12 9:57,51.452941,-0.259759,,11.4,144,84,199,
602,2020/2/12 9:57,51.452916,-0.259868,,11.4,144,85,184,
603,2020/2/12 9:57,51.45289,-0.259977,,11.8,144,85,196,
604,2020/2/12 9:57,51.452867,-0.260085,,11.6,142,83,196,
605,2020/2/12 9:57,51.452844,-0.260192,,11,141,83,216,
606,2020/2/12 9:57,51.452819,-0.260299,,10.8,139,82,216,
607,2020/2/12 9:57,51.452795,-0.260406,,10.8,138,82,220,
608,2020/2/12 9:57,51.452772,-0.260513,,11,136,82,198,
609,2020/2/12 9:57,51.452749,-0.26062,,10.8,135,82,241,
610,2020/2/12 9:57,51.452726,-0.260726,,11,135,83,199,
611,2020/2/12 9:57,51.452702,-0.260833,,11.2,135,82,205,
612,2020/2/12 9:57,51.452678,-0.260941,,11.6,135,82,237,
613,2020/2/12 9:57,51.452656,-0.261047,,11.6,135,81,205,
614,2020/2/12 9:57,51.452633,-0.261153,,11.6,136,82,191,
615,2020/2/12 9:57,51.452611,-0.26126,,11.4,136,80,217,
616,2020/2/12 9:57,51.452591,-0.261367,,11.4,135,81,219,
617,2020/2/12 9:57,51.45257,-0.261474,,11.8,135,80,224,
618,2020/2/12 9:57,51.45255,-0.261579,,11.8,135,80,219,
619,2020/2/12 9:57,51.45253,-0.261681,,12,135,79,226,
620,2020/2/12 9:57,51.452509,-0.261784,,11.8,135,78,226,
621,2020/2/12 9:57,51.45249,-0.261886,,11.8,136,78,233,
622,2020/2/12 9:57,51.45247,-0.261987,,11.8,136,78,246,
623,2020/2/12 9:57,51.452451,-0.26209,,12,136,78,230,
624,2020/2/12 9:57,51.452432,-0.262194,,12,136,78,224,
625,2020/2/12 9:58,51.452412,-0.262295,,12,136,79,209,
626,2020/2/12 9:58,51.452391,-0.262399,,12,137,79,243,
627,2020/2/12 9:58,51.452374,-0.262505,,12.2,137,78,251,
628,2020/2/12 9:58,51.452357,-0.262611,,12.2,137,78,244,
629,2020/2/12 9:58,51.452338,-0.262716,,12.6,138,77,270,
630,2020/2/12 9:58,51.45232,-0.262823,,12.4,139,80,204,
631,2020/2/12 9:58,51.4523,-0.262926,,12.6,140,78,210,
632,2020/2/12 9:58,51.45228,-0.263026,,12.6,141,78,201,
633,2020/2/12 9:58,51.452261,-0.263125,,12.8,141,76,213,
634,2020/2/12 9:58,51.452243,-0.263226,,13,142,75,206,
635,2020/2/12 9:58,51.452227,-0.263325,,13,142,83,145,
636,2020/2/12 9:58,51.45221,-0.263421,,13.4,142,79,267,
637,2020/2/12 9:58,51.452194,-0.263518,,13.4,142,80,247,
638,2020/2/12 9:58,51.452177,-0.263615,,13.6,142,79,246,
639,2020/2/12 9:58,51.452162,-0.263712,,13.6,143,80,239,
640,2020/2/12 9:58,51.452148,-0.263808,,13.8,143,78,241,
641,2020/2/12 9:58,51.452134,-0.263903,,14,144,78,237,
642,2020/2/12 9:58,51.45212,-0.263994,,14.4,144,78,271,
643,2020/2/12 9:58,51.452108,-0.264086,,14.6,145,76,271,
644,2020/2/12 9:58,51.452095,-0.264175,,14.6,145,75,247,
645,2020/2/12 9:58,51.452083,-0.264262,,14.8,145,75,235,
646,2020/2/12 9:58,51.45207,-0.264347,,15,145,79,235,
647,2020/2/12 9:58,51.452057,-0.264432,,15.2,145,79,243,
648,2020/2/12 9:58,51.452047,-0.264515,,15.4,146,80,243,
649,2020/2/12 9:58,51.452037,-0.264597,,15.4,146,79,265,
650,2020/2/12 9:58,51.452026,-0.264678,,15.6,146,78,284,
651,2020/2/12 9:58,51.452013,-0.264762,,15.6,146,80,247,
652,2020/2/12 9:58,51.452003,-0.264845,,15.6,146,80,247,
653,2020/2/12 9:58,51.451993,-0.264926,,15.6,146,79,252,
654,2020/2/12 9:58,51.45198,-0.26501,,15.6,145,79,263,
655,2020/2/12 9:58,51.451968,-0.265096,,16,145,79,251,
656,2020/2/12 9:58,51.451958,-0.265182,,16.4,146,81,231,
657,2020/2/12 9:58,51.451946,-0.265269,,17,146,80,265,
658,2020/2/12 9:58,51.451936,-0.265354,,16.8,147,80,217,
659,2020/2/12 9:58,51.451927,-0.265439,,17.4,147,79,186,
660,2020/2/12 9:58,51.451918,-0.265527,,16.8,148,79,275,
661,2020/2/12 9:58,51.451909,-0.265612,,17,148,80,258,
662,2020/2/12 9:58,51.451899,-0.2657,,16.6,149,80,235,
663,2020/2/12 9:58,51.45189,-0.265787,,16.8,150,80,235,
664,2020/2/12 9:58,51.451877,-0.265874,,16.8,150,81,206,
665,2020/2/12 9:58,51.451866,-0.265962,,17,151,82,186,
666,2020/2/12 9:58,51.451858,-0.266052,,17.4,151,82,170,
667,2020/2/12 9:58,51.451852,-0.266139,,17.6,151,80,159,
668,2020/2/12 9:58,51.451845,-0.266227,,17.6,151,80,172,
669,2020/2/12 9:58,51.451841,-0.266312,,17.6,151,79,181,
670,2020/2/12 9:58,51.451837,-0.266397,,17.4,151,77,99,
671,2020/2/12 9:58,51.451835,-0.266485,,17.2,151,77,162,
672,2020/2/12 9:58,51.451839,-0.266576,,17.2,151,71,162,
673,2020/2/12 9:58,51.451839,-0.266668,,17,150,73,129,
674,2020/2/12 9:58,51.451844,-0.266764,,17,150,75,125,
675,2020/2/12 9:58,51.451849,-0.266861,,17,149,77,133,
676,2020/2/12 9:58,51.451853,-0.266958,,16.8,149,77,131,
677,2020/2/12 9:58,51.451854,-0.267062,,16.8,149,77,109,
678,2020/2/12 9:58,51.451855,-0.267166,,16.6,149,81,152,
679,2020/2/12 9:58,51.45186,-0.267269,,16.8,149,75,272,
680,2020/2/12 9:58,51.451862,-0.267372,,16.8,149,82,179,
681,2020/2/12 9:58,51.451869,-0.267475,,17,148,81,107,
682,2020/2/12 9:58,51.451876,-0.26758,,16.8,148,74,213,
683,2020/2/12 9:58,51.45188,-0.26769,,16.6,147,78,191,
684,2020/2/12 9:58,51.451883,-0.267802,,16.6,147,81,227,
685,2020/2/12 9:59,51.451885,-0.267916,,16.6,147,82,173,
686,2020/2/12 9:59,51.451885,-0.268032,,16.4,146,82,187,
687,2020/2/12 9:59,51.451885,-0.268149,,16.6,146,83,180,
688,2020/2/12 9:59,51.451885,-0.268268,,16.8,145,84,178,
689,2020/2/12 9:59,51.451883,-0.268384,,16.8,144,82,190,
690,2020/2/12 9:59,51.451883,-0.268498,,16.8,144,83,224,
691,2020/2/12 9:59,51.45188,-0.268607,,16.8,143,82,210,
692,2020/2/12 9:59,51.451877,-0.268716,,16.6,143,82,217,
693,2020/2/12 9:59,51.451876,-0.268827,,16.6,142,90,217,
694,2020/2/12 9:59,51.451873,-0.268935,,16.6,143,90,242,
695,2020/2/12 9:59,51.451871,-0.269045,,17,142,89,242,
696,2020/2/12 9:59,51.451868,-0.269153,,17,142,89,278,
697,2020/2/12 9:59,51.451863,-0.269264,,17.2,143,88,250,
698,2020/2/12 9:59,51.451858,-0.269372,,17.2,143,87,299,
699,2020/2/12 9:59,51.451853,-0.269483,,17.2,143,89,237,
700,2020/2/12 9:59,51.451848,-0.269595,,17.2,143,88,224,
701,2020/2/12 9:59,51.451842,-0.269704,,17.6,143,88,246,
702,2020/2/12 9:59,51.451836,-0.26981,,17.6,143,85,230,
703,2020/2/12 9:59,51.451828,-0.269912,,17.8,143,101,96,
704,2020/2/12 9:59,51.451822,-0.270011,,17.6,143,94,266,
705,2020/2/12 9:59,51.451816,-0.270112,,17.8,143,95,241,
706,2020/2/12 9:59,51.45181,-0.270214,,18,143,95,268,
707,2020/2/12 9:59,51.451801,-0.270319,,18,144,94,268,
708,2020/2/12 9:59,51.451794,-0.270423,,18.4,144,95,261,
709,2020/2/12 9:59,51.451789,-0.270528,,18.4,144,95,239,
710,2020/2/12 9:59,51.451779,-0.270633,,18.6,144,96,249,
711,2020/2/12 9:59,51.451769,-0.270736,,18.8,145,94,231,
712,2020/2/12 9:59,51.451758,-0.270838,,19,145,96,235,
713,2020/2/12 9:59,51.45175,-0.270939,,19,145,93,271,
714,2020/2/12 9:59,51.451741,-0.271039,,19.2,145,93,220,
715,2020/2/12 9:59,51.451729,-0.271133,,19.2,146,92,238,
716,2020/2/12 9:59,51.45172,-0.271225,,19.6,145,91,201,
717,2020/2/12 9:59,51.451713,-0.271317,,19.8,146,84,205,
718,2020/2/12 9:59,51.451705,-0.271411,,20,146,74,301,
719,2020/2/12 9:59,51.451697,-0.271508,,20.2,146,76,314,
720,2020/2/12 9:59,51.451688,-0.271604,,20,146,76,277,
721,2020/2/12 9:59,51.451681,-0.2717,,20.4,147,76,281,
722,2020/2/12 9:59,51.451673,-0.271794,,20.6,147,79,252,
723,2020/2/12 9:59,51.451661,-0.271889,,21,147,76,268,
724,2020/2/12 9:59,51.45165,-0.271986,,21.2,148,76,252,
725,2020/2/12 9:59,51.451641,-0.272081,,21.2,148,78,252,
726,2020/2/12 9:59,51.451633,-0.272173,,21.2,148,77,198,
727,2020/2/12 9:59,51.451622,-0.272263,,21.6,148,76,249,
728,2020/2/12 9:59,51.451611,-0.272356,,21.4,149,75,300,
729,2020/2/12 9:59,51.451602,-0.272449,,21.8,149,78,244,
730,2020/2/12 9:59,51.45159,-0.272544,,22,149,78,259,
731,2020/2/12 9:59,51.451579,-0.272641,,22.4,149,78,267,
732,2020/2/12 9:59,51.451566,-0.272735,,22.6,150,79,245,
733,2020/2/12 9:59,51.451556,-0.272833,,22.6,150,79,227,
734,2020/2/12 9:59,51.451546,-0.27293,,22.6,150,79,213,
735,2020/2/12 9:59,51.451534,-0.273027,,22.8,149,77,247,
736,2020/2/12 9:59,51.451523,-0.273125,,23,149,80,217,
737,2020/2/12 9:59,51.451511,-0.273222,,23.2,149,79,220,
738,2020/2/12 9:59,51.451499,-0.273316,,23.4,149,78,201,
739,2020/2/12 9:59,51.451484,-0.273413,,23.6,150,80,219,
740,2020/2/12 9:59,51.451472,-0.27351,,23.6,149,79,238,
741,2020/2/12 9:59,51.451458,-0.273607,,23.8,149,79,262,
742,2020/2/12 9:59,51.451446,-0.273705,,23.8,149,79,260,
743,2020/2/12 9:59,51.451434,-0.2738,,23.8,149,79,260,
744,2020/2/12 9:59,51.451422,-0.273896,,24,149,79,260,
745,2020/2/12 10:00,51.451411,-0.27399,,24.2,149,79,220,
746,2020/2/12 10:00,51.451396,-0.274083,,24.2,149,78,207,
747,2020/2/12 10:00,51.451382,-0.274178,,24.2,149,79,235,
748,2020/2/12 10:00,51.451368,-0.274275,,24.4,149,79,200,
749,2020/2/12 10:00,51.451351,-0.274371,,24.4,149,79,217,
750,2020/2/12 10:00,51.451336,-0.274468,,24.2,149,80,198,
751,2020/2/12 10:00,51.451321,-0.274566,,24,149,80,190,
752,2020/2/12 10:00,51.451305,-0.27466,,24,149,82,206,
753,2020/2/12 10:00,51.451292,-0.274759,,24,148,82,217,
754,2020/2/12 10:00,51.45128,-0.274856,,24,148,81,224,
755,2020/2/12 10:00,51.451265,-0.27495,,24.4,149,82,180,
756,2020/2/12 10:00,51.451251,-0.275044,,24.4,148,79,188,
757,2020/2/12 10:00,51.451238,-0.27514,,24.4,149,81,214,
758,2020/2/12 10:00,51.451222,-0.275237,,24.2,149,80,191,
759,2020/2/12 10:00,51.451208,-0.275333,,24.4,149,80,196,
760,2020/2/12 10:00,51.45119,-0.275432,,24.2,149,81,204,
761,2020/2/12 10:00,51.451174,-0.275533,,24.2,148,79,195,
762,2020/2/12 10:00,51.451156,-0.275629,,24.4,149,78,204,
763,2020/2/12 10:00,51.451138,-0.275725,,24.2,149,80,188,
764,2020/2/12 10:00,51.451119,-0.275818,,24.2,148,82,198,
765,2020/2/12 10:00,51.451099,-0.275914,,24,149,79,212,
766,2020/2/12 10:00,51.451081,-0.27601,,24.2,149,80,213,
767,2020/2/12 10:00,51.451065,-0.276098,,24.4,149,81,197,
768,2020/2/12 10:00,51.451048,-0.27619,,24.8,148,80,173,
769,2020/2/12 10:00,51.451031,-0.276287,,25.2,148,81,200,
770,2020/2/12 10:00,51.451012,-0.276383,,25.4,148,81,170,
771,2020/2/12 10:00,51.450992,-0.276478,,25.2,148,81,198,
772,2020/2/12 10:00,51.450972,-0.276574,,25,148,80,232,
773,2020/2/12 10:00,51.450952,-0.276669,,25.2,147,80,208,
774,2020/2/12 10:00,51.450932,-0.276763,,25.2,147,80,214,
775,2020/2/12 10:00,51.450911,-0.276857,,25.4,147,79,232,
776,2020/2/12 10:00,51.450891,-0.276953,,25.4,147,79,230,
777,2020/2/12 10:00,51.450872,-0.277045,,25.8,146,80,216,
778,2020/2/12 10:00,51.450853,-0.27714,,25.8,146,77,253,
779,2020/2/12 10:00,51.450834,-0.277229,,26.2,146,76,229,
780,2020/2/12 10:00,51.450812,-0.277318,,26,146,76,190,
781,2020/2/12 10:00,51.450794,-0.277405,,26,145,81,190,
